Date_of_Accusation,Name_of_Accused,Gender,Location_of_Case,Charge,Result_of_Case,latitude,longitude,geo_precision
1626,Gundel_Grøn,Female,"Helsingør, Sjælland",Witchcraft_Denunciation_case,No_charge_She_was_questioned_at_the_town_hall_raadstue_but_no_case_was_ever_brought_against_her,56.0347693,12.6133829,original
1626,Maren_Jeppis,Female,"Helsingør, Sjælland",Witchcraft_Denunciation_case,No_charge_She_appeared_in_court_where_she_rejected_the_accusation_there_does_not_appear_to_have_been_any_case_brought_against_her,56.0347693,12.6133829,original
1626,Trine_Bondes,Female,"Helsingør, Sjælland",Witchcraft_Denunciation_case,No_charge_She_appeared_in_court_where_she_rejected_the_accusation_She_admitted_however_that_she_herself_had_been_an_accomplice/client_of_Maren_Ringsbjerg_There_does_not_appear_to_have_been_any_case_brought_against_her,56.0347693,12.6133829,original
1626,Bente_Jeppis,Female,"Helsingør, Sjælland",Witchcraft_Denunciation,No_charge,56.0347693,12.6133829,original
1626,Mette_Ebbes_Krøcherkierling,Female,"Helsingør, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.0347693,12.6133829,original
1626,Anne/Hanne_Hans_Adamsens,Female,"Helsingør, Sjælland",Witchcraft_Denunciation_case,"No_charge_Her_husband_stood_surety_for_her,_and_she_denied_all_accusations.",56.0347693,12.6133829,original
1626,Anne_Søfren_Lunds/Søfren_Laursens,Female,"Helsingør, Sjælland",Witchcraft_Denunciation_case,No_charge_She_denied_everything_in_court_Before_the_execution_of_Citze_Terskers_who_had_named_her_the_latter_admitted_that_she_had_lied_about_the_naming,56.0347693,12.6133829,original
1626,Boel_Niels_Olsens,Female,"Helsingør, Sjælland",Witchcraft_Denunciation,No_charge,56.0347693,12.6133829,original
1626,Kirstin_Christen_Savskærers,Female,"Helsingør, Sjælland",Witchcraft_Denunciation,No_charge,56.0347693,12.6133829,original
1626,Niels,Male,"Skåne, Skånelandene",Witchcraft_or_Secret_Arts,No_charge_He_appears_in_the_trial_against_Marine_Hoffmand_in_Helsingoer_but_no_charge_was_brought_against_him_despite_witnesses_to_his_magical_activities,55.9833,13.5833,region
1626,Anna_Bjørnsdatter,Female,"Helsingør, Sjælland",Witchcraft_or_Secret_Arts,No_charge_She_appears_in_trials_in_Helsingoer_but_no_charge_was_brought_against_her_despite_witnesses_to_her_magical_activities,56.0347693,12.6133829,original
1626,Citze_Bødkers,Female,"Helsingør, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.0347693,12.6133829,original
1626,Malene_Jeppes,Female,"Neble, Møn",Witchcraft,Guilty_execution_of_burning_at_the_stake,54.95,12.3,town
1626,Maren_Urtegaards,Female,"Helsingør, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.0347693,12.6133829,original
1626,Else_Fiskers,Female,"Helsingør, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.0347693,12.6133829,original
1626,Maren_Jens_Hoffmands,Female,"Helsingør, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.0347693,12.6133829,original
1626,Maren_Pomerantzis,Female,"Helsingør, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.0347693,12.6133829,original
1626,Karen_Rasmus_Plovs,Female,"Svensmarke, Møn",Witchcraft,Fled,54.9763861,12.310217,original
1626,Anne_Pedersdatter,Female,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Guilty_Banishment,55.605,13.0038,town
1627,Kirsten_Nielsdatter,Female,"Hyllebjerg, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1627,Jesper_Mortensen,Male,"Kattrup, Overby, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1627,Mogens_Snedkers_kone,Male,"Skodborg, Nørrejylland",Witchcraft_or_Secret_Arts_Defamation_case,Acquitted,56.4667,8.4167,herred
1627,Johane_Sørensdatter_Rebslars,Female,"Kolind, Nørrejylland",Witchcraft,Acquitted,56.3667,10.5833,town
1627,Anne_Hansquone,Female,"Ål, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.4531684,9.4075049,original
1627,Mette_Jensdatter,Female,"Gedsted, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1627,Johanne_Pedersdatter,Female,"Aalborg, Nørrejylland",Witchcraft_or_Secret_Arts,Unknown,57.0488,9.9217,town
1627,Jakob_Fisker,Male,"Malmø, Skånelandene",Witchcraft_or_Secret_Arts,Settlement,55.605,13.0038,town
1629,Maren_Nielsdatter,Female,"Hals, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,57.0833,10.3167,town
1629,Boel_Pedersdatter,Female,"Næstved, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.2328252,11.7674102,original
1629,Maren_Olufsdatter,Female,"Nakskov, Lolland",Witchcraft,Unknown,54.8304979,11.1493517,original
1629,Abel_Hansdatter,Female,Lolland,Witchcraft,Unknown,54.7772537,11.4156894,original
1629,Else_Jensdatter,Female,"Hellum herred, Nørrejylland",Witchcraft,Unknown,56.9167,10.15,herred
1629-1630,Krøbel_Maren,Female,"Hellum herred, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.9167,10.15,herred
1630,Karen_Sørensdatter,Female,"Hindborg, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1630,Karen_Olufsdatter,Female,"Melholt, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,57.1833,10.3833,town
1630,Niels_Lauridsen,Male,"Læsø, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,57.2667,11.0,town
1630,Inger_Mortensdatter,Female,"Læsø, Nørrejylland",Witchcraft,Acquitted,57.2667,11.0,town
1630,Karen_Jensdatter,Female,"Læsø, Nørrejylland",Witchcraft,Acquitted,57.2667,11.0,town
1630,Else_Nielsdatter,Female,"Læsø, Nørrejylland",Witchcraft,Unknown,57.2667,11.0,town
1630,Kirsten_Jensdatter_Hiørdekone,Female,"Lisbjerg, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1630,Kirsten_Jensdatter_Hiørdekone,Female,"Lisbjerg, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1630,Apelone_Perquone,Female,"Ål, Nørrejylland",Witchcraft,Acquitted,56.4531684,9.4075049,original
1630,Maes_Anne_Knudsdatter,Female,"Ål, Nørrejylland",Witchcraft,Acquitted,56.4531684,9.4075049,original
1630,Unknown,Female,"Skåne, Villands herred, Skånelandene",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.1,14.1,herred
1630,Mindst_én_person,multiple_people,Sjælland,Unknown,Unknown,55.5455979,11.6973741,original
1630,Lamme_Heine,Female,"København, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.664265,12.5736138,original
1630-1650,Hr._Ole_Clausen,Male,"Nørre Horne herred, Nørrejylland",Witchcraft,Unknown,55.75,8.38,herred
1630,Anne_Jensdatter,Female,"Hellum herred, Nørrejylland",Witchcraft,Unknown,56.9167,10.15,herred
1631,Anne_Andersdatter,Female,"Læsø, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,57.2667,11.0,town
1631,Johane_Albrechtsdatter,Female,"Læsø, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,57.2667,11.0,town
1631,Maren_Lauridsdatter,Female,"Læsø, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,57.2667,11.0,town
1631,Maren_Chrestensdatter,Female,"Sevel, Jattrup, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1631,Maren_Olufskone,Female,"Holstebro, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1631,Anne_Boelisdatter,Female,"Nors, Binding, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1631,Anne_Erichsdatter,Female,"Vejby, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1631,Anne_Jensdatter,Female,"Lee, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1631,Karin_Jespersdatter,Female,"Koed, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1631,Anne_Michelsdatter_Matquone,Female,"Dråby, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1631,Ingeborg_Madskone,Female,"Ovtrup, Vittarp, Nørrejylland",Witchcraft_or_Secret_Arts_Defamation_case,Acquitted,56.2639,9.5018,region
1631,Anne_Friiskone,Female,Nørrejylland,Witchcraft,Guilty_execution_of_burning_at_the_stake,56.4531684,9.4075049,original
1631,Birgitte_Prammands,Female,"Næstved, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.2328252,11.7674102,original
1631,Maren_Persdatter,Female,"Vester Horne Herred, Kolle-Nørre Nebel, Nørrejylland",Witchcraft,Unknown,55.61,8.26,herred
1631,multiple_people,multiple_people,"Samsø, Sjælland",Witchcraft,A_bailiff_was_ordered_to_bring_proceedings_against_a_number_of_witches_whom_a_priest_believed_had_burned_down_his_house,55.41667,11.83333,original
1631,Anne_Christoffers,Female,"Tybjerg herred, Næsby, Sjælland",Witchcraft_or_Secret_Arts,Unknown,55.79311,11.83982,original
1631,Karin_Fru,Female,"Jerslev herred, Stenum, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake._Another_case_confirms_that_she_was_burnt,57.2,10.0333,town
1631,Maren_Pedersdatter,Female,"Jerslev herred, Stenum, Nørrejylland",Witchcraft_Witchcraft_case_or_Denunciation,Unknown,57.2,10.0333,town
1631,Peder_Mortensens_kone,Female,"Kær herred, Hoven, Nørrejylland",Witchcraft,Settlement,57.0833,9.95,herred
1632,Maren_Jensdatter,Female,"Vroue, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1632,Anne_Jensdatter,Female,"Lyngby, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1632,Maren_Sørensdatter,Female,"Fur, Nørrejylland",Witchcraft,Guilty_Banishment,56.8167,9.0333,town
1632,Maren_Lauritzdatter,Female,"Uldum, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1632,Maren_Andersdatter,Female,"Egvad, Tarmbisgård, Nørrejylland",Witchcraft_or_Secret_Arts_Defamation_case,A_church_jury_kirkenaevn_still_had_to_be_sworn_in_at_the_local_court_so_Viborg_regional_court_landsting_sent_the_case_back,55.8778,8.5389,town
1632,Karen_Jenskone,Female,"Sønder-Borris, Ågård, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1632,Kirsten_Pedersdatter,Female,"Sønder-Borris, Borris, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,55.9,8.6333,town
1632,Jørgen_Simensen,Male,"Faster, Fasterlund, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1632,Ebbe_Poulsen,Male,"Egvad, Tarm, Nørrejylland",Witchcraft_or_Secret_Arts_Defamation_case,A_church_jury_kirkenaevn_still_had_to_be_sworn_in_at_the_local_court_so_Viborg_regional_court_landsting_sent_the_case_back,55.8778,8.5389,town
1632,Karen_Olufs,Female,"Samsø, Sjælland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.41667,11.83333,original
1632,Ane_Clauses,Female,"Vordingborg, Stavreby, Sjælland",Witchcraft,Unknown,55.08508,12.14047,original
1632,Peder_Kræmmer,Male,"Jerslev herred, Sønderhede, Nørrejylland",Secret_Arts,Guilty,57.2,10.0333,town
1632,Hans_Knudsen,Male,"Jerslev herred, Sterup, Nørrejylland",Witchcraft_Defamation_case,No_charge_No_case_was_brought_against_him_but_his_accuser_was_brought_to_court_for_Defamation_and_found_to_be_a_liar,57.2,10.0333,town
1632,Ingeborg_Iversdatter,Female,"Aalborg, Nørrejylland",Witchcraft_and_Theft,Unknown,57.0488,9.9217,town
1633,Maren_Jensdatter_Dronningen,Female,"Koed, Koed, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1633,Johane_Ibsdatter,Female,"Elling, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,57.45,10.4667,town
1633,Anne_Lauritzdatter,Female,"Flade, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,57.4333,10.3833,town
1633,Maren_Hellisdatter,Female,"Flade, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,57.4333,10.3833,town
1633,Chresten_Tamesen_Smed,Male,"Flade, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,57.4333,10.3833,town
1633,Inger_Gregersdatter,Female,"Elling, Nørrejylland",Witchcraft,Acquitted,57.45,10.4667,town
1633,Niels_Heldevad,Male,"København, Sjælland",Secret_Arts,The_University_of_Copenhagen_was_to_reprimand_Niels_H._for_his_offences,55.664265,12.5736138,original
1633,Laurids_Mortensen,Male,"Kær herred, Øster Hassing, Nørrejylland",Witchcraft_Assault_case_and_Defamation_case,No_charge_The_accuser/assailant_was_brought_to_court_for_Defamation_Outcome_unknown,57.0333,10.05,town
1633,Laurids_Madsen,Male,"Nibe, Nørrejylland",Secret_Arts_and_Theft,Unknown,56.9789,9.6389,town
1633,Karen_Knudsdatter,Female,"Aalborg, Nørrejylland",Witchcraft_or_Secret_Arts,Unknown,57.0488,9.9217,town
1633,Gabriel_Svingfyr_Smed,Male,"Aalborg, Nørrejylland",Secret_Arts,Acquitted_The_bailiff_made_him_promise_that_he_would_no_longer_practise_his_arts,57.0488,9.9217,town
1634,Johane_Jensdatter_Rytter,Female,"Fovsing, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1634,Anne_Jensdatter_Drengs,Female,"Skærum, Skjærum, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1634,Mergrete_Hansdatter_Willumbs,Female,"Lønborg, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.9494,8.3486,town
1634,Gunder_Chrestensdatter,Female,"Lønborg, Bøel, Nørrejylland",Witchcraft,Acquitted,55.9494,8.3486,town
1634,Mette_Madsdatter_Winter,Female,"Odby, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1634,Søren_Mortensen,Male,"Oddum, Puglund, Nørrejylland",Witchcraft_or_Secret_Arts_Defamation_case,Acquitted,56.2639,9.5018,region
1634,Anne_Jensdatter,Female,"Lønborg, Bøel, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.9494,8.3486,town
1634,Anne_Knudsdatter,Female,"Øster-Velling, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1634,Kerstin_Thamesdatter,Female,"Storvorde, Nørrejylland",Witchcraft,Acquitted,56.9833,10.0333,town
1634,Las_Mortensen,Male,"Øster-Hassing, Nørrejylland",Witchcraft_or_Secret_Arts_Defamation_case,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1634,Mergarette_Jørgens,Female,"Lønborg, Kyvling, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,55.9494,8.3486,town
1634,Mae_Niskone,Female,"Lønborg, Bøel, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,55.9494,8.3486,town
1634,Else_Jenskone,Female,"Stavning, Stauning, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1634,Else_Jenskone,Female,"Stavning, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,56.2639,9.5018,region
1634,Kirsten_Thamisis,Female,"Lønborg, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,55.9494,8.3486,town
1634,Chresten_Lauridtzen,Male,"Tise, Thise, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1634,Kirsten_Rasmusdatter,Female,"Voer, Nørrejylland",Witchcraft,Acquitted,55.9833,10.0833,herred
1634,Jens_Lauritzen,Male,"Lønborg, Kongensgård, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,55.9494,8.3486,town
1634,Jørgen_Lauridsen,Male,"Lønborg, Kyvling, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,55.9494,8.3486,town
1634,Peder_Jespersen,Male,"Lønborg, Kyvling, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,55.9494,8.3486,town
1634,Mette_Thuriis,Female,"Lønborg, Kyvling, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,55.9494,8.3486,town
1634,Mae_Nielskone,Female,"Lønborg, Bøel, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,55.9494,8.3486,town
1634,Jens_Pedersen,Male,"Lønborg, Bøel, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,55.9494,8.3486,town
1634,Peder_Mattisen,Male,"Lønborg, Vostrup, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,55.9494,8.3486,town
1634,Maren_Peders,Female,"Lønborg, Vostrup, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,55.9494,8.3486,town
1634,Else_Giødes,Female,"Lønborg, Bøel, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,55.9494,8.3486,town
1634,Kirsten_Thamiskone,Female,"Lønborg, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,55.9494,8.3486,town
1634,Maren_Nielskone,Female,"Lønborg, Bøel, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,55.9494,8.3486,town
1634,Sidzell_Jenskone,Female,"Lønborg, Bøel, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,55.9494,8.3486,town
1634,Jørgen_Nielsen,Male,"Lønborg, Kyvling, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,55.9494,8.3486,town
1634,Margrette_Jørgens,Female,"Lønborg, Kyvling, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,55.9494,8.3486,town
1634,Buold_Nielskone,Female,"Egvad, Tarm, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,55.8778,8.5389,town
1634,Kirsten_Olufs,Female,"Egvad, Krages, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,55.8778,8.5389,town
1634,Apelone_Olufsdatter,Female,Nørrejylland,Witchcraft_Denunciation_case,Acquitted,56.4531684,9.4075049,original
1634,Else_Olufsdatter,Female,"Egvad, Krages, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,55.8778,8.5389,town
1634,Peder_Sørensen,Male,"Fur, Nørrejylland",Witchcraft,A_church_jury_kirkenaevn_still_had_to_be_sworn_in_at_the_local_court_so_Viborg_regional_court_landsting_sent_the_case_back,56.8167,9.0333,town
1634,Karen_Chrestensdatter,Female,"Flade, Nørrejylland",Witchcraft_Denunciation_case,Acquitted,57.4333,10.3833,town
1634,Søren_Olufsen_Følge_suend,Male,"Stouby, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1634,Kirsten_Poulsdatter_Finn,Female,"Hals, Nørrejylland",Witchcraft,Guilty_Banishment,57.0833,10.3167,town
1634,Catrine_Jacobsdatter_Hanskone,Female,"Varde, Nørrejylland",Witchcraft,Acquitted,55.6212,8.4813,town
1634,Maren_Simdersdatter,Female,"Tjæreborg, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1634,Mette_Pedersdatter,Female,"Fur, Nørrejylland",Witchcraft,A_church_jury_kirkenaevn_still_had_to_be_sworn_in_at_the_local_court_so_Viborg_regional_court_landsting_sent_the_case_back,56.8167,9.0333,town
1634,Anne_Sørens,Female,"Vester Horne Herred, Lydum, Nørrejylland",Witchcraft,Unknown,55.61,8.26,herred
1634,Margrete_Christensdatter,Female,"Vestervig len, Nørrejylland",Unknown,Unknown,56.7719,8.3183,town
1634,Rasmus_Jensen_Norbagge,Male,"Vordingborg, Sjælland",Pact_with_the_Devil,Guilty_Flogging_at_the_whipping_post_and_banishment,55.0102518,11.9097478,original
1634,Karen_Ibsdatter,Female,"Vordingborg, Sjælland",Pact_with_the_Devil,Unknown,55.0102518,11.9097478,original
1634,Unknown,Male,"Vordingborg, Sjælland",Accomplice_in_the_use_of_a_Pact_with_the_Devil,To_be_punished_by_the_bailiff,55.0102518,11.9097478,original
1634,Johanne_Trudsdatter,Female,"Vordingborg, Sjælland",Pact_with_the_Devil,Unknown,55.0102518,11.9097478,original
1634,Inge_Smeds,Female,"Rødby, Falster",Witchcraft,Unknown,54.7667,11.9167,region
1634,Anne_Jenses,Female,"Løgumkloster, Løgumkloster birk, Nørrejylland",Witchcraft,Unknown,56.2639,9.5018,region
1634,Jens_Justsen_Kræmmer,Male,"Fleskum herred, Nørrejylland",Witchcraft_and_Secret_Arts,Unknown,57.0,9.95,herred
1634,Anders_Jacobsen,Male,"Fleskum herred, Nørrejylland",Witchcraft,Unknown,57.0,9.95,herred
1634,Berette_Christensdatter,Female,"Nibe birk, Nørrejylland",Witchcraft_or_Secret_Arts,Unknown,56.9789,9.6389,town
1634,Anne_Palles/Pallesdatter,Female,"Aalborg, Nørrejylland",Witchcraft,Unknown,57.0488,9.9217,town
1634,Kone_til_Christen_Christensen_Røde_Hus,Female,"Aalborg, Nørrejylland",Witchcraft,Unknown,57.0488,9.9217,town
1635,Maren_Jensdatter_Dronningen,Female,"Koed, Koed, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,56.2639,9.5018,region
1635,Niels_Nielsen,Male,"Funder, Hids, Nørrejylland",Witchcraft,Acquitted,56.2639,9.5018,region
1635,Anne_Chrestensdatter,Female,"Tvis, Tvislund, Nørrejylland",Witchcraft,Guilty_Banishment,56.2639,9.5018,region
1635,Christen_Pedersen,Male,"Odense, Fyn",Pact_with_the_Devil,Unknown,55.371595,10.4484615,original
1635,Hertvig_Loumand,Male,"Odense, Fyn",Secret_Arts_Denunciation_case_or_Witchcraft_case,The_king_ordered_that_the_home_be_secretly_searched_for_among_other_things_a_magic_book_with_characters_and_mirrors_outcome_unknown,55.371595,10.4484615,original
1635,Hermand_Rønbeck,Male,"Odense, Fyn",Secret_Arts_Denunciation_case_or_Witchcraft_case,Unknown,55.371595,10.4484615,original
1635,Christen_Laursen,Male,"Jerslev herred, Tise, Nørrejylland",Witchcraft,Unknown,57.2,10.0333,town
1635,Helle_Christensdatter,Female,"Kær herred, Røjborg, Nørrejylland",Witchcraft_Assault_case,Unknown,57.0833,9.95,herred
1635,Hans_Mortensen,Male,"Nibe birk, Nørrejylland",Witchcraft_or_Secret_Arts,Unknown,56.9789,9.6389,town
1635,Anne_Nielsdatter,Female,"Nibe birk, Nørrejylland",Witchcraft_or_Secret_Arts,Unknown,56.9789,9.6389,town
1636,Maren_Nielskone_i_Hus,Female,"Sønder-Bork, Sdr. Bork, Nørrejylland",Witchcraft,Acquitted,55.85,8.3167,town
1636,Maren_Nielskone_i_Hus,Female,"Sønder-Bork, Sdr. Bork, Nørrejylland",Witchcraft,Guilty_execution_of_burning_at_the_stake,55.85,8.3167,town
1636,Karen_lbsdatter,Female,"Randers, Nørrejylland",Witchcraft,A_church_jury_kirkenaevn_still_had_to_be_sworn_in_at_the_local_court_so_Viborg_regional_court_landsting_sent_the_case_back,56.4607,10.0364,town
